Configuration,Resolution,Target_FPS,Actual_FPS,Inter_Frame_Delay_ms,Codec,Bitrate_Usb,Host_GPU_CPU_Usage_%,Duration_Sec
1080p_60fps_32M,1080p,60,60,16.67,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,59,16.95,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,61,16.39,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,57,17.54,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,57,17.54,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,52,19.23,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,47,21.28,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,57,17.54,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,45,22.22,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,42,23.81,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,46,21.74,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,51,19.61,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,59,16.95,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,56,17.86,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,45,22.22,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,54,18.52,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,51,19.61,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,54,18.52,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,50,20.00,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,57,17.54,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,60,16.67,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,61,16.39,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,60,16.67,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,51,19.61,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,47,21.28,h265,32M,0.0,60
1080p_60fps_32M,1080p,60,52,19.23,h265,32M,0.0,60
